win,enemy0_champion,enemy1_champion,enemy2_champion,enemy3_champion,enemy4_champion,teammate0_championPoints,teammate0_championDaysSinceLastPlayed,teammate0_champion,teammate1_championPoints,teammate1_championDaysSinceLastPlayed,teammate1_champion,teammate2_championPoints,teammate2_championDaysSinceLastPlayed,teammate2_champion,teammate3_championPoints,teammate3_championDaysSinceLastPlayed,teammate3_champion,teammate4_championPoints,teammate4_championDaysSinceLastPlayed,teammate4_champion
1.0,0.13974591651542648,0.7404718693284936,0.10116731517509728,0.0948905109489051,0.812015503875969,0.1784980095005871,0.0049504950495049506,0.455078125,0.09476018052057095,0.042830540037243944,0.38596491228070173,0.056230360580431765,0.05495893872394188,0.39636363636363636,0.01832508203327385,0.048414023372287146,0.09074410163339383,0.027511319109812707,0.004470938897168405,0.19103313840155944
0.0,0.2776769509981851,0.17241379310344826,0.05642023346303502,0.895985401459854,0.16472868217054262,0.02619049711446876,0.02392739273927393,0.095703125,0.0028383448782535684,0.24208566108007448,0.8128654970760234,0.03153529656384171,0.024636765634870498,0.0036363636363636372,0.002331951720300117,0.05843071786310518,0.29038112522686027,0.39269116681015315,0.004470938897168405,0.4522417153996101
0.0,0.22141560798548093,0.0,0.033073929961089495,0.625912408759124,0.027131782945736434,0.006557257362887411,0.009900990099009901,0.18359375,0.0244752308984047,0.054003724394785846,0.09746588693957114,0.016543930334968288,0.00505369551484523,0.10727272727272727,0.004119893308771323,0.1986644407345576,0.04174228675136116,0.39269116681015315,0.004470938897168405,0.4522417153996101
1.0,0.17967332123411978,0.18148820326678763,0.16731517509727625,0.2043795620437956,0.23449612403100775,0.02619049711446876,0.02392739273927393,0.095703125,0.012867994332493702,0.027932960893854747,0.05458089668615984,0.33423779085618915,0.0012634238787113076,0.2872727272727273,0.7317593498743116,0.00667779632721202,0.14882032667876585,0.05327087932040459,0.00894187779433681,0.27485380116959063
0.0,0.19782214156079853,0.17241379310344826,0.042801556420233464,0.19525547445255473,0.22868217054263565,0.12752513558988615,0.038778877887788776,0.794921875,0.24415735201511332,0.0223463687150838,0.45614035087719296,0.11167307888264956,0.0082122552116235,0.47454545454545455,0.026982230921267246,0.05509181969949917,0.0852994555353902,0.01170060699533907,0.022354694485842028,0.05458089668615984
0.0,0.4246823956442831,0.132486388384755,0.42801556420233466,0.05474452554744526,0.27906976744186046,0.32770265474282373,0.0016501650165016502,0.30859375,0.9999999999999999,0.0074487895716946,0.15984405458089668,0.12324949257660922,0.004421983575489576,0.08727272727272727,0.033359718304453785,0.08347245409015025,0.3956442831215971,0.004046182240048091,0.005961251862891207,0.06237816764132553
0.0,0.019963702359346643,0.15789473684210525,0.6750972762645915,0.19343065693430656,0.1763565891472868,1.0000000000000002,0.0,0.166015625,0.010938811922753987,0.03165735567970205,0.27485380116959063,0.026980879019798464,0.01831964624131396,0.06909090909090909,0.005485195632567689,0.08347245409015025,0.03629764065335753,0.07218729131560085,0.07749627421758569,0.8109161793372319
1.0,1.0,0.023593466424682394,0.0933852140077821,0.24452554744525545,0.3023255813953488,0.06263397592202137,0.033003300330033,0.291015625,0.1039961167086482,0.061452513966480445,0.16569200779727095,0.03463767078205167,0.004421983575489576,0.04727272727272727,0.026389768387926237,0.0984974958263773,0.35934664246823955,1.0,0.014903129657228018,0.17153996101364521
0.0,0.9310344827586207,0.19419237749546278,0.0933852140077821,0.28102189781021897,0.06007751937984496,0.02619049711446876,0.02392739273927393,0.095703125,0.00816278337531486,0.06890130353817504,0.017543859649122806,0.15456033863109978,0.0,0.02727272727272727,0.06111526874292403,0.008347245409015025,0.26497277676951,0.05976789194585324,0.17138599105812222,0.4522417153996101
1.0,0.24863883847549909,0.1451905626134301,0.27237354085603116,0.1094890510948905,0.11046511627906977,0.10951971807849377,0.0016501650165016502,0.2734375,0.0244752308984047,0.054003724394785846,0.09746588693957114,0.07337535010148467,0.009475679090334806,0.07272727272727272,0.029540613666455585,0.0651085141903172,0.02903811252268602,0.2557459187961826,0.044709388971684055,0.10331384015594541
0.0,0.06170598911070781,0.02903811252268602,0.02529182879377432,0.0145985401459854,0.07364341085271317,0.1099570939046575,0.004125412541254125,0.0703125,0.012457362510495382,0.18063314711359404,0.05458089668615984,0.024818993745679672,0.03474415666456096,0.13818181818181818,0.3148096444265346,0.0,0.0925589836660617,0.02373374896805352,0.043219076005961254,0.09746588693957114
0.0,0.059891107078039935,0.0852994555353902,1.0,0.7554744525547444,0.43023255813953487,0.04639360985129898,0.0,0.041015625,0.02354245382031906,0.0782122905027933,0.38791423001949316,0.10586352858232652,0.0012634238787113076,0.21272727272727274,0.05261978776888684,0.018363939899833055,0.045372050816696916,0.023563061280280066,0.043219076005961254,0.07602339181286549
0.0,0.09800362976406533,0.47731397459165154,0.11478599221789884,0.13503649635036494,0.27325581395348836,0.10814134202046001,0.027227722772277228,0.1640625,0.014548567380352645,0.054003724394785846,0.20662768031189083,0.010200105202570028,0.06443461781427669,0.18363636363636363,0.41236303801354746,0.02671118530884808,0.21415607985480942,0.0,0.15201192250372578,0.16764132553606237
0.0,0.03629764065335753,0.4246823956442831,0.11867704280155641,0.25182481751824815,0.5155038759689923,0.0154528191812622,0.08168316831683169,0.794921875,0.04178211586901763,0.01303538175046555,0.15009746588693956,0.15608398580040705,0.002526847757422615,0.24909090909090909,0.0421559879492641,0.0,0.14882032667876585,0.13932535521399886,0.007451564828614009,0.08576998050682261
1.0,0.9310344827586207,0.4537205081669691,0.7957198443579767,0.39233576642335766,0.07751937984496124,0.023589226358552186,0.03382838283828383,0.0,0.1039961167086482,0.061452513966480445,0.16569200779727095,0.016734644418067303,0.01831964624131396,0.19090909090909092,0.14802016771247098,0.00333889816360601,0.0,0.05917490523773191,0.13412816691505217,0.037037037037037035
0.0,0.0852994555353902,0.21052631578947367,0.27237354085603116,0.11131386861313869,0.013565891472868217,0.005035568051149312,0.07838283828382839,0.18359375,0.02817091729638959,0.03910614525139665,0.19298245614035087,0.017171152463860716,0.012002526847757421,0.01090909090909091,0.3561995087598104,0.001669449081803005,0.21415607985480942,0.02632398563231288,0.011922503725782414,0.27485380116959063
0.0,0.03266787658802178,0.07078039927404718,0.23151750972762644,0.2262773722627737,0.23062015503875968,0.005035568051149312,0.07838283828382839,0.18359375,0.019003201091519734,0.0148975791433892,0.021442495126705652,0.09783907862377413,0.0082122552116235,0.02727272727272727,0.03264540517721106,0.01335559265442404,0.07441016333938294,0.015617583415957054,0.028315946348733235,1.0
0.0,0.7404718693284936,0.29038112522686027,0.27626459143968873,0.1186131386861314,0.31007751937984496,0.7831487949856586,0.0033003300330033004,0.18359375,0.25750157430730475,0.04655493482309125,0.04483430799220273,0.11061898768689292,0.020846493998736573,0.1527272727272727,0.01432320150442308,0.01335559265442404,0.019963702359346643,0.02358278216850887,0.06855439642324888,0.10721247563352826
1.0,0.0852994555353902,0.4537205081669691,0.23151750972762644,0.9999999999999999,0.1569767441860465,0.02619049711446876,0.02392739273927393,0.095703125,0.019003201091519734,0.0148975791433892,0.021442495126705652,0.0033185627456218383,0.03916614024005054,0.08181818181818182,0.07570471859228983,0.01335559265442404,0.4791288566243194,0.08259992030041033,0.08643815201192251,0.14230019493177387
1.0,0.0,0.47549909255898365,0.22762645914396887,0.4744525547445255,0.12790697674418605,0.004627260479274673,0.05115511551155116,1.0,0.0244752308984047,0.054003724394785846,0.09746588693957114,0.021410237697220395,0.00505369551484523,0.01818181818181818,0.08954963252931131,0.00667779632721202,0.003629764065335753,0.15303273259427605,0.022354694485842028,0.26705653021442494
1.0,0.17241379310344826,0.09618874773139746,0.22957198443579765,0.08029197080291971,1.0,0.04068271189236364,0.038778877887788776,0.509765625,0.007344143576826197,0.11359404096834265,0.14230019493177387,0.9999999999999999,0.0006317119393556538,0.052727272727272734,0.01832508203327385,0.048414023372287146,0.09074410163339383,0.01806093346444324,0.011922503725782414,0.021442495126705652
1.0,0.13611615245009073,0.014519056261343012,0.9630350194552529,0.15145985401459852,0.10271317829457363,0.010078572167349321,0.015676567656765675,0.07421875,0.1039961167086482,0.061452513966480445,0.16569200779727095,0.021410237697220395,0.00505369551484523,0.01818181818181818,0.035193713660698865,0.05843071786310518,0.176043557168784,0.22826656112591312,0.020864381520119227,0.001949317738791423
1.0,0.21052631578947367,0.03629764065335753,0.4260700389105059,0.8941605839416058,0.16085271317829458,0.02920413147774217,0.004125412541254125,0.150390625,0.08707887279596978,0.06517690875232775,0.18518518518518517,0.31489304864379564,0.0,0.43636363636363634,0.01832508203327385,0.048414023372287146,0.09074410163339383,0.01806093346444324,0.011922503725782414,0.021442495126705652
0.0,0.03266787658802178,0.1451905626134301,0.811284046692607,0.43430656934306566,0.17054263565891473,0.14697314972111375,0.0,0.109375,0.0244752308984047,0.054003724394785846,0.09746588693957114,0.021410237697220395,0.00505369551484523,0.01818181818181818,0.432464548193349,0.0,0.023593466424682394,0.05379042272063934,0.02384500745156483,1.0
1.0,0.15607985480943737,0.0852994555353902,0.042801556420233464,0.03832116788321168,0.05813953488372092,0.012478393160983373,0.03547854785478548,0.2734375,0.013073310243492862,0.09683426443202979,0.02729044834307992,0.02715369214202898,0.01831964624131396,0.08909090909090908,0.004481607276495308,0.08681135225375626,0.21052631578947367,0.3351034530595258,0.010432190760059613,0.21052631578947367
1.0,0.07078039927404718,0.06170598911070781,0.009727626459143969,0.35583941605839414,0.4903100775193798,0.014425966198352305,0.007425742574257425,0.154296875,0.025882268052057095,0.08193668528864059,0.5126705653021442,0.045319036432586356,0.004421983575489576,0.13818181818181818,0.012749697772148984,0.00333889816360601,0.0018148820326678756,0.5716813485279377,0.0,0.2300194931773879
0.0,0.2558983666061706,0.4537205081669691,0.19455252918287938,0.07846715328467153,0.04457364341085271,0.01226342328042686,0.027227722772277228,0.21875,0.04178211586901763,0.01303538175046555,0.15009746588693956,0.22888512815710985,0.003790271636133923,0.02363636363636364,0.007329744977260951,0.018363939899833055,0.43920145190562615,0.06018271062928674,0.0029806259314456036,0.4697855750487329
0.0,0.007259528130671506,0.43920145190562615,0.1926070038910506,0.06021897810218978,0.09689922480620154,0.0,0.024752475247524754,0.423828125,0.010961114609571788,0.061452513966480445,0.2202729044834308,0.030892927468060553,0.012634238787113075,0.10181818181818182,0.03730067353635369,0.07345575959933222,0.045372050816696916,0.017524389298494005,0.041728763040238454,0.2378167641325536
0.0,0.47731397459165154,0.1088929219600726,0.04085603112840467,0.2737226277372263,0.27906976744186046,0.08321024392321386,0.004125412541254125,0.1484375,0.000556255247691016,0.08007448789571694,0.26705653021442494,0.03520430504338917,0.024005053695514842,0.06363636363636363,0.023539711780170013,0.011686143572621035,0.04900181488203266,0.0164193395270523,0.06557377049180328,0.4600389863547758
0.0,0.03266787658802178,0.43738656987295826,0.009727626459143969,0.13503649635036494,0.21705426356589147,0.012929965111334795,0.03135313531353135,0.115234375,0.2607341519731318,0.00186219739292365,0.03898635477582846,0.0014272573800153672,0.020846493998736573,0.18181818181818182,0.0,0.07345575959933222,0.2558983666061706,0.0025222336014014074,0.05514157973174367,0.009746588693957114
0.0,0.21234119782214153,0.13611615245009073,0.08171206225680933,0.058394160583941604,0.3023255813953488,0.1572200473609743,0.004125412541254125,0.12109375,0.06467188811922754,0.0074487895716946,0.19883040935672514,0.02863052141368019,0.027795325331648767,0.4763636363636364,0.018089536200180376,0.0,0.17059891107078037,0.016521344121339227,0.06408345752608048,0.15594541910331383
0.0,0.21052631578947367,0.02540834845735027,0.7957198443579767,0.031021897810218982,1.0,0.09886113283719007,0.006600660066006601,0.10546875,0.31132779701931146,0.0,0.8109161793372319,0.03520430504338917,0.024005053695514842,0.06363636363636363,0.03098219254312743,0.011686143572621035,0.13974591651542648,0.057323861866738476,0.007451564828614009,0.2982456140350877
0.0,0.1451905626134301,0.11433756805807622,0.5155642023346304,0.0948905109489051,0.015503875968992248,0.10814134202046001,0.027227722772277228,0.1640625,0.030855767212426527,0.040968342644320296,0.4522417153996101,0.06731380935201275,0.0006317119393556538,0.42363636363636364,0.009624278011244795,0.05509181969949917,0.1306715063520871,0.008569745981359001,0.05663189269746647,0.14814814814814814
